日期Date,指数代码 Index Code,指数名称 Index Name,指数英文名称Index Name(Eng),成份券代码Constituent Code,成份券名称Constituent Name,成份券英文名称Constituent Name(Eng),交易所Exchange,交易所英文名称Exchange(Eng)
20260605,000852,中证1000,CSI 1000,601952,苏垦农发,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,601963,重庆银行,"BANK OF CHONGQING CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,601969,海南矿业,"Hainan Mining Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,601975,招商南油,Nanjing Tanker Corporation,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603005,晶方科技,"China Wafer Level CSP Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603009,北特科技,"SHANGHAI BEITE TECHNOLOGY GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603013,亚普股份,"YAPP Automotive Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603014,威高血净,"Shandong Weigao Blood Purification Products Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603025,大豪科技,Beijing Dahao Technology Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603026,石大胜华,"Shida Shinghwa Advanced Material Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603027,千禾味业,"QIANHE CONDIMENT AND FOOD CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603033,三维股份,"Zhejiang Sanwei Rubber Item Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603039,泛微网络,"Weaver Network Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603043,广州酒家,"GUANGZHOU RESTAURANT GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603055,台华新材,"ZHE JIANG TAIHUA NEW MATERIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603057,紫燕食品,"Shanghai Ziyan Foods Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603063,禾望电气,"Shenzhen Hopewind Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603072,天和磁材,"Baotou Tianhe Magnetics Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603083,剑桥科技,"CIG ShangHai CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603093,南华期货,"NANHUA FUTURES CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603099,长白山,"Changbai Mountain Tourism Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603100,川仪股份,"CHONGQING CHUANYIAUTOMATION CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603103,横店影视,"HENGDIAN ENTERTAINMENT CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603108,润达医疗,"Shanghai Runda Medical Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603118,共进股份,"Shenzhen Gongjin Electronics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603119,浙江荣泰,"Zhejiang Rongtai Electric Material Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603127,昭衍新药,"JOINN LABORATORIES (CHINA) CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603128,华贸物流,CTS International Logistics Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603162,海通发展,"Fujian Highton Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603169,兰石重装,"Lanzhou LS Heavy Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603171,税友股份,"Servyou Software Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603193,润本股份,"Runben Biotechnology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603194,中力股份,"Zhejiang E-P Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603197,保隆科技,Shanghai Baolong Automotive Corporation,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603202,天有为,"Heilongjiang Tianyouwei Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603218,日月股份,"Riyue Heavy Industry Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603219,富佳股份,"Ningbo Fujia Industrial Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603220,中贝通信,"China Bester Group Telecom CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603227,雪峰科技,"Xinjiang XuefengSci-Tech (Group) Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603229,奥翔药业,"Zhejiang Ausun Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603236,移远通信,"Quectel Wireless Solutions Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603256,宏和科技,"GRACE FABRIC TECHNOLOGY CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603262,技源集团,"TSI Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603267,鸿远电子,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603279,景津装备,Jingjin Equipment Inc.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603283,赛腾股份,"Suzhou Secote Precision Electronic Co.,LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603297,永新光学,"NINGBO YONG XIN OPTICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603299,苏盐井神,"Jiang Su Suyan Jingshen Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603300,海南华铁,"Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603305,旭升集团,"Ningbo Xusheng Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603306,华懋科技,"HMT (Xiamen) New Technical Materials Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603308,应流股份,"ANHUI YINGLIU ELECTROMECHANICAL CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603317,天味食品,"Sichuan Teway Food Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603323,苏农银行,"Jiangsu Suzhou Rural Commercial Bank Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603327,福蓉科技,"SichuanFurong Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603328,依顿电子,"Guangdong Ellington Electronics Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603337,杰克科技,"Jack Sewing Machine Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603355,莱克电气,"Kingclean Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603358,华达科技,"Huada Automotive Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603360,百傲化学,"DalianBio-ChemCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603383,顶点软件,"Fujian Apex Software Co.,LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603393,新天然气,"Xinjiang Xintai Natural Gas Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603395,红四方,"CNSIG Anhui Hongsifang Fertilizer Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603456,九洲药业,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603477,巨星农牧,Leshan Giantstar Farming&Husbandry Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603496,恒为科技,EmbedWay Technologies (Shanghai) Corporation,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603505,金石资源,"China Kings Resources Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603508,思维列控,"Henan Thinker Automatic Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603516,淳中科技,"Beijing Tricolor Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603530,神马电力,"Jiangsu Shemar Electric Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603533,掌阅科技,"IReader Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603556,海兴电力,"Hexing Electrical Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603567,珍宝岛,"HeiLongJiang ZBD Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603583,捷昌驱动,"Zhejiang Jiecang Linear Motion Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603588,高能环境,"Beijing GeoEnviron Engineering & Technology, Inc..",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603599,广信股份,"Anhui Guangxin Agrochemical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603612,索通发展,"Sunstone Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603613,国联股份,"Beijing United Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603619,中曼石油,"ZhongMan Petroleum And Natural Gas Group Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603638,艾迪精密,"Yantai Eddie Precision Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603662,柯力传感,"Keli Sensing Technology (Ningbo) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603663,三祥新材,"Sanxiang Advanced Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603667,五洲新春,"Zhejiang XCC Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603678,火炬电子,"FUJIAN TORCH ELECTRON TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603690,至纯科技,"PNC Process Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603693,江苏新能,"Jiangsu New Energy Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603698,航天工程,"Changzheng Engineering Co., LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603713,密尔克卫,"MILKYWAY INTELLIGENT SUPPLY CHAIN SERVICE GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603730,岱美股份,"SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603733,仙鹤股份,"Xianhe Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603809,豪能股份,"CHENGDU HAONENG TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603826,坤彩科技,"Fujian Kuncai Material Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603866,桃李面包,"Toly Bread Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603871,嘉友国际,"Jiayou International Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603876,鼎胜新材,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603881,数据港,"Shanghai AtHub Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603883,老百姓,Laobaixing Pharmacy Chain Joint Stock Company,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603887,城地香江,"Shanghai CDXJ Digital Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603888,新华网,"XINHUANETCO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603915,国茂股份,"JIANGSU GUOMAO REDUCER CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603919,金徽酒,"JINHUI LIQUOR Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603983,丸美生物,"Guangdong Marubi Biotechnology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,603997,继峰股份,"Ningbo Jifeng Auto Parts Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605009,豪悦护理,"Hangzhou Haoyue Personal Care Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605011,杭州热电,"Hangzhou Cogeneration Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605020,永和股份,"Zhejiang Yonghe Refrigerant Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605090,九丰能源,"Jiangxi Jovo Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605099,共创草坪,"CoCreation Grass Co, Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605111,新洁能,"WUXI NCE POWER CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605116,奥锐特,"Aurisco Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605118,力鼎光电,"Xiamen Leading Optics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605123,派克新材,"Wuxi Paike New Materials and Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605198,安德利,"Yantai North Andre Juice Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605296,神农集团,"Yunnan Shennong Agricultural Industry Group Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605333,沪光股份,"Kunshan Huguang Auto Harness Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605376,博迁新材,"Jiangsu Boqian New Materials Stock Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605507,国邦医药,Guobang Pharma Ltd.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605555,德昌股份,"Ningbo Dechang Electrical Machinery Made Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,605599,菜百股份,"Beijing Caishikou Department Store Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688001,华兴源创,"Suzhou HYC Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688003,天准科技,"Suzhou TZTEK Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688005,容百科技,"Ningbo Ronbay New Energy Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688006,杭可科技,Zhejiang HangKe Technology Incorporated Company,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688007,光峰科技,Appotronics Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688016,心脉医疗,"Shanghai MicroPort Endovascular MedTech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688029,南微医学,"Micro-Tech (Nanjing) Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688032,禾迈股份,Hoymiles Power Electronics Inc.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688048,长光华芯,"Suzhou Everbright Photonics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688050,爱博医疗,"Eyebright Medical Technology (Beijing) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688062,迈威生物,"Mabwell (Shanghai) Bioscience Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688063,派能科技,"Pylon Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688068,热景生物,"Beijing Hotgen Biotech Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688083,中望软件,"ZWSOFT CO., LTD.(Guangzhou)",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688088,虹软科技,ArcSoft Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688091,上海谊众,"Shanghai Yizhong Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688097,博众精工,"BOZHON PRECISION INDUSTRY TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688102,斯瑞新材,"Shaanxi Sirui Advanced Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688106,金宏气体,"Jinhong Gas Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688107,安路科技,"Shanghai Anlogic Infotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688110,东芯股份,"Dosilicon Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688116,天奈科技,"Jiangsu Cnano Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688123,聚辰股份,Giantec Semiconductor Corporation,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688127,蓝特光学,"Zhejiang Lante Optics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688128,中国电研,"China National Electric Apparatus Research Institute Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688131,皓元医药,"Shanghai Haoyuan Chemexpress Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688139,海尔生物,"QINGDAO HAIER BIOMEDICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688141,杰华特,"JoulWatt Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688146,中船特气,"Peric Special Gases Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688147,微导纳米,"Jiangsu Leadmicro Nano Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688150,莱特光电,"Shaanxi Lighte Optoelectronics Material Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688153,唯捷创芯,"Vanchip (Tianjin) Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688158,优刻得,"UCloud Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688165,埃夫特,"EFORT Intelligent Robot Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688177,百奥泰,"Bio-Thera Solutions, Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688182,灿勤科技,"Jiangsu Cai Qin Technology Co., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688185,康希诺,CanSino Biologics Inc.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688190,云路股份,"Qingdao Yunlu Advanced Materials Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688200,华峰测控,"Beijing Huafeng Test & Control Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688205,德科立,"Wuxi Taclink Optoelectronics Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688206,概伦电子,"PRIMARIUS TECHNOLOGIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688208,道通科技,"Autel Intelligent Technology Corp.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688209,英集芯,"Shenzhen Injoinic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688232,新点软件,"GUOTAI EPOINT SOFTWARE CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688252,天德钰,JADARD TECHNOLOGY INC.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688262,国芯科技,"C*Core Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688276,百克生物,Changchun BCHT Biotechnology Co.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688279,峰岹科技,"Fortior Technology(Shenzhen) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688289,圣湘生物,Sansure Biotech Inc.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688300,联瑞新材,NOVORAY CORPORATION,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688306,均普智能,Ningbo PIA Automation Holding Corp.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688313,仕佳光子,"Henan Shijia Photons Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688321,微芯生物,"Shenzhen Chipscreen Biosciences Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688326,经纬恒润,"Beijing Jingwei Hirain Technologies Co., Inc.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688327,云从科技,"Cloudwalk Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688331,荣昌生物,"RemeGen Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688332,中科蓝讯,"Shenzhen Bluetrum Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688333,铂力特,"Xi'an Bright Laser Technologies Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688337,普源精电,"RIGOL TECHNOLOGIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688343,云天励飞,"Shenzhen Intellifusion Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688348,昱能科技,"Yuneng Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688351,微电生理,"Shanghai MicroPort EP Medtech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688352,颀中科技,"Hefei Chipmore Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688362,甬矽电子,"Forehope Electronic (Ningbo) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688372,伟测科技,"Shanghai V-Test Semiconductor Tech. Co., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688380,中微半导,"Shenzhen China Micro Semicon Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688382,益方生物,"InventisBio Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688390,固德威,"Jiangsu GoodWe Power Supply Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688400,凌云光,"LUSTER LightTech Co., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688403,汇成股份,"Union Semiconductor (Hefei) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688408,中信博,"Arctech Solar Holding Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688409,富创精密,"Shenyang Fortune Precision Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688432,有研硅,"GRINM Semiconductor Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
